"","tcga.dataset","B-cells","DC","Macrophages","Exhausted CD8","T-cells","CD8 T cells","Neutrophils","Cytotoxic cells","Treg","NK CD56dim cells","Mast cells","NK cells","CD45","Th1 cells"
"TCGA.BR.6457.01A.21R.1802.13","STAD",7.17893851528805,7.23391236845008,8.83794154752862,6.52167415922397,7.23842546574953,7.70202467384221,4.40774532433988,7.21546431565234,7.16025667657489,2.22932666838848,8.00522678399906,3.49689818855973,9.74822187095362,4.49681384064038
"TCGA.CD.8533.01A.11R.2343.13","STAD",3.16800567312398,3.51478431639114,7.04034179936175,5.22613934195567,4.4800429565397,4.41783265259796,2.94285089166169,4.03006415414282,6.65336962431089,1.4270328096032,5.64781671226291,2.53504746049658,7.58647503455289,1.59955584254637
"TCGA.BR.A452.01A.91R.A251.31","STAD",5.43529350019666,4.37989962592283,6.18395842415378,5.34152503883925,5.48768639114536,9.21749041881999,2.7292465271939,5.58294724030377,5.14955203769051,1.65828249850481,4.77625889867091,2.98727863823573,8.66482590897431,2.94835788616143
"TCGA.BR.8368.01A.11R.2343.13","STAD",4.22573697423186,4.86617474749264,7.5703152823128,7.31707759483262,7.07210260356907,6.86357921626134,3.20763203092424,6.73831438450742,6.45772396574384,2.60562504834038,5.82921110438023,3.20975336024862,9.48946125029247,5.02071998043983
"TCGA.BR.A44U.01A.11R.A36D.31","STAD",0.892405965186658,4.01416230445975,6.712700010524,4.01460408987143,4.31220990667214,3.35333058710335,2.64828892428821,4.99740879021969,5.19042522736927,1.07085178754015,6.3582073881542,1.31993516415418,7.5528757857524,2.81979078693045
"TCGA.BR.A4J5.01A.21R.A251.31","STAD",5.24859249730557,6.24085591625502,8.95023924646835,6.59242936624917,6.40669475981,6.39640918927947,4.56894404115959,6.35993008974572,6.98808135506945,1.46977388253315,8.95240529875669,2.46408518747097,9.98913971713223,3.27838626632913
"TCGA.MX.A666.01A.11R.A31P.31","STAD",8.17294145114375,5.35690409110989,7.57583017347554,6.48883041306579,6.56303058580731,7.20096640463435,4.45131056619393,4.54634220144303,6.68381854492684,2.18612009398886,8.13531918159262,2.83052420972815,11.2002767761244,3.60778006855295
"TCGA.D7.6818.01A.11R.1884.13","STAD",4.35188343697041,7.00429606225202,10.479878338341,6.85224205807534,5.18458382251376,4.51522472603291,7.10258220371735,5.36831778865965,6.90843585593982,1.75576558974176,7.71330121333815,1.65106625211088,9.79968571383824,3.0936446801917
"TCGA.VQ.A922.01A.11R.A414.31","STAD",4.21530678007113,5.45442968577096,7.86237028269255,5.53807724245014,5.20127009236282,5.38954127623188,3.47000500359609,4.33588191913952,6.48575526052896,1.56406906063473,7.01103316810221,2.36796835012158,8.85177839465291,3.39246855434296
"TCGA.ZA.A8F6.01A.23R.A36D.31","STAD",2.39616137186148,7.01598761530795,10.3094501457555,6.1175088055844,5.69013721520684,5.96964350873263,4.36032753437533,5.57936282880434,6.19058720697272,1.12042160823592,9.43124641951004,2.85852979562371,10.3143948376376,3.80601465429897
"TCGA.R5.A7O7.01A.11R.A33Y.31","STAD",4.23575688242427,5.2366167114011,7.67535949199081,6.37447932325918,7.1179666128186,6.01375195937935,4.94528073067074,5.70241741487141,7.9398765375206,1.87351897555286,8.01568346356438,1.07496549634515,9.56426916962996,4.65827433146381
"TCGA.VQ.A8PM.01A.21R.A414.31","STAD",7.77837758787395,5.64844394195836,8.87566705791938,7.29804783782819,7.78357229904336,7.11019975098272,4.18541180888248,6.83073336562054,7.85265184850163,2.75243409627475,9.4485628164826,3.64874757349873,11.4843726487936,4.71128564562868
"TCGA.VQ.A8DU.01A.11R.A36D.31","STAD",4.24872524956888,4.53892408132186,7.0632080257148,5.51980729092293,5.97852100163437,7.2221690068792,3.99091906103883,6.31940493547695,6.5486693483937,1.9049604378989,7.44843143018678,4.65633689554971,9.53487070418665,3.64502141667946
"TCGA.BR.4201.01A.01R.1131.13","STAD",5.22047798426853,7.83785104451983,10.5346586251277,6.75247975027348,6.48511838179756,5.5359233413145,7.50628742992145,7.49176226406603,6.35377670892755,3.89202705129627,8.23931412862754,2.50166045481525,10.9890433989667,3.86921997408759
"TCGA.CD.A489.01A.11R.A24K.31","STAD",6.12336577922281,6.89700345875811,8.49486025569264,6.20695882522544,7.06394623751505,7.37324945558344,3.63699576946217,6.62383633740697,5.59484410455775,1.92524999608193,7.40820498705282,2.14823659663623,10.424249341142,4.02248322401535
"TCGA.D7.8572.01A.11R.2343.13","STAD",5.0259881462487,6.95401864020841,9.87751621125357,6.78126039118751,6.90784395199955,7.78339452397842,6.64511279562477,6.57668769011474,7.88445445019085,2.38256908769359,7.14119583801874,3.11921678910041,10.8441645149678,4.83169993280196
"TCGA.IN.A6RR.01A.12R.A32D.31","STAD",3.75748397156012,4.87926747925213,7.3536007469886,5.66978402692163,5.73401446083649,6.37471126716378,3.83514679502436,6.38695993659872,5.87732708393238,1.77009814534036,7.96909376699147,2.03475232088823,8.08731432088098,3.8395162331872
"TCGA.BR.7197.01A.11R.2203.13","STAD",2.77389898013487,3.10939597285451,7.02782937673493,4.56454982823603,3.66000812763826,3.52184524927744,1.61715659560466,3.78187635916022,3.63747113988476,0.893834759008154,3.90110880781147,0.959247020104528,7.36355658550719,2.01984422012829
"TCGA.D7.6524.01A.11R.1802.13","STAD",3.43321985995222,5.24726895582628,9.10756839530684,6.32615338282106,6.16388194220912,5.62921894640659,7.94663610650048,5.17731748176072,6.94801673677608,1.81152764988491,8.33163301177709,1.11412287934823,10.4615511709801,3.6290184943487
"TCGA.CG.5725.01A.11R.1602.13","STAD",1.75262496683547,4.56492847856,6.57605375577532,4.83719690344105,4.18132691330692,9.6370453975028,3.12837188728175,4.6088311467162,6.13990533200743,1.21189025664717,4.86678904832363,1.91740786416502,6.80319732446535,1.9728396727592
"TCGA.FP.A4BF.01A.12R.A36D.31","STAD",5.27278666580767,8.2116710059536,10.3150163933904,7.89374196761464,8.65809750606198,8.94064862768812,4.87031340242272,9.77306557217008,8.73089091140404,4.36268762502818,8.35062579179336,6.09893309475572,11.5713632433953,5.49908049776906
"TCGA.VQ.A91E.01A.31R.A414.31","STAD",6.53343242860582,4.93565337928837,8.00344129516792,6.7398205853832,7.03179628502646,7.38612232887854,5.16266675522429,7.01918616785465,5.87597414556533,2.34618453884157,6.65742063754901,2.59843572883334,10.7218937341625,4.62930998675896
"TCGA.CG.4474.01A.02R.1157.13","STAD",5.82241185563267,5.60470168140664,10.2641883794754,6.98570763850079,7.45102922840123,6.83739404874804,5.5463534558726,6.25652779666169,7.02241775160786,2.22252371389571,8.80298401378792,2.91902820131471,11.1329883638316,4.35481180213513
"TCGA.BR.4279.01A.01R.1131.13","STAD",4.76167495816781,8.33663151506301,10.4006402177005,6.98109890679047,7.19074065423772,8.32258947041107,7.96864317215958,7.97130684857104,6.01341312694067,3.22530467181861,8.74211497853323,3.9227959636233,11.1190054865812,2.58147176803605
"TCGA.BR.8384.01A.21R.2402.13","STAD",4.7611250353222,6.98650318493898,9.48839684210001,6.85708137958517,7.31515254822472,8.18631952496751,4.7114021795073,6.63914177566519,7.10798386758457,2.54718951323847,9.01899141008761,3.702570417837,10.9884860895392,5.05374997873145
"TCGA.D7.A6EY.01A.21R.A31P.31","STAD",7.83368607545439,6.33074490884919,9.43938517203341,7.29268732030644,7.96612062971632,8.05478520093349,6.09960751719812,7.42366017402287,7.63046226250216,3.58829834047659,6.58186178386675,3.80243473990794,11.654787584094,6.18477618520242
"TCGA.EQ.8122.01A.11R.2343.13","STAD",2.19638541509903,5.07042202079248,8.20746299991949,5.34491937745424,4.08667057746582,5.07344356348534,5.54069624837341,4.13327758866983,4.36075755751194,1.21223765322378,6.15465100348137,2.27672573308518,8.25683045871439,2.48684306443981
"TCGA.BR.8363.01A.11R.2343.13","STAD",6.13206510835611,8.07331448689494,9.82840644741416,8.04611981367431,8.75643974073364,9.52348495827203,5.94266160357102,8.78254732900752,7.9150595278763,4.7457667551835,6.12104791084964,4.91304008671244,11.8165458700441,6.63252997109434
"TCGA.D7.A74A.01A.11R.A32D.31","STAD",3.32912896513758,3.66871662260624,6.70335497180633,5.3117508772945,5.88996865672918,6.13604973961129,2.93062711189509,5.52988578255028,6.65151672387743,1.58053752723281,4.75760122668451,2.25019938305265,8.69284840622613,3.45383360741067
"TCGA.BR.4257.01A.01R.1131.13","STAD",1.08674897940145,7.37211241493973,10.8002092619059,6.80797136844123,6.63648792901206,7.21236268979504,6.69293959679127,7.4837240060915,7.05795599328384,2.67711389896212,5.32048197603526,2.1813783607837,10.9855161556179,4.09379677497239
"TCGA.BR.6453.11A.01R.1802.13","STAD",7.54069917474899,6.20022440460176,9.0997238930775,7.21682126247418,7.78436114972968,7.37403814649078,5.54647590255752,7.28264460546542,6.49580067502526,1.93255240806647,9.79094709985513,4.53074675213257,10.6445454529897,3.97402446444712
"TCGA.B7.A5TK.01A.12R.A36D.31","STAD",3.94577971150589,8.13078524702808,9.73416501901266,8.50367465903006,9.08685108622879,10.1389789669053,5.48113748213623,9.92147549727074,8.27683115270529,4.59589077095032,7.42050418617261,4.61728861313462,11.7883365266338,6.91851742594691
"TCGA.CG.4440.01A.01R.1157.13","STAD",1.9992655042616,5.80053942477242,9.42481807479906,5.33795878559393,4.4933209697618,5.89175635712316,6.46949875666912,5.49925057783014,5.22379321624303,2.42482013673585,7.428809089715,2.93558982010525,9.51220475911972,2.61960081872017
"TCGA.BR.8590.01A.11R.2402.13","STAD",5.98559959352874,6.44593442156772,10.2822575328323,6.91883823058112,7.31310111627502,7.39194220440912,4.9042075587763,6.38539060438477,7.37857664710571,2.01305720837163,8.60770903744891,2.56434155008399,11.2159836350552,5.43695134683612
"TCGA.RD.A8N1.01A.12R.A36D.31","STAD",7.99166033435868,7.19934535522262,9.88464712635047,7.6509960133527,8.65705932759159,8.35605733958435,4.96639015918348,7.59185028549879,8.3352326769292,4.03374216230104,8.2768328491564,4.52725294645088,12.2308268461909,6.06605043096587
"TCGA.HU.A4GF.01A.11R.A24K.31","STAD",2.75259652454388,4.53961269847821,8.2081664725204,6.08576443584365,6.09660118506801,6.97332705078893,6.5064868108114,5.82362706950044,7.48873752082369,2.07953589437398,4.10455577455395,2.23554708376098,9.87186612885372,4.17916864823678
"TCGA.BR.A4J1.01A.11R.A251.31","STAD",2.27389316735785,4.7349344332161,5.94306812024126,6.0141069130057,4.39551871441096,6.65039736063282,3.92559698672875,4.9153288355399,5.32203989942066,1.09686914150566,3.55312255699658,2.9518384971358,7.38293954783897,2.08854869701024
"TCGA.BR.6564.11A.01R.1884.13","STAD",7.07394921134792,6.4438947465409,9.24947940346308,7.63285368791842,7.78057301338437,7.96757589047041,5.98704430111264,7.41586984196005,7.31773639236702,2.3079712359063,10.2200811105626,3.75377114584677,10.6141431437934,5.8571848057912
"TCGA.IN.7806.01A.11R.2055.13","STAD",4.97377852921161,3.50348398551355,8.54018114951332,4.49951132323637,4.48120593666555,4.33176534872375,2.87535270424961,3.63300301579195,5.03657366450685,1.02537060044805,5.16351186655492,1.19240925620059,7.97993101456842,2.2381448397234
"TCGA.CG.5718.01A.11R.1602.13","STAD",4.4771901100201,5.65042028251608,9.11104096117201,5.63843718216544,6.45444789379393,6.68166075261532,7.37214075202137,6.589033649052,6.64915268783501,2.09213488100674,7.54071389691369,3.51378080648581,9.32626655675345,4.98297076510624
"TCGA.FP.A9TM.01A.11R.A39E.31","STAD",9.08013449308211,4.80001152005164,8.22518808320949,6.86860193727177,7.30119209506241,6.24336341730561,4.48077393705048,5.94167766877724,7.28945548668486,2.17940915733041,7.3761084428403,2.39121390792995,12.2669627097021,4.56220578388174
"TCGA.D7.6526.01A.11R.1802.13","STAD",2.19549960027778,5.24583504527983,8.10381996516518,4.7854112775817,4.75344328906643,4.57307726401412,4.96403280854573,3.59231554239205,6.20138881742539,1.18899828614651,5.47709114803582,2.17090838137062,8.29273988470184,1.61084177374442
"TCGA.CD.8532.01A.11R.2343.13","STAD",6.62688078847354,5.9753682454831,9.59351422492263,7.36465236548084,8.39216197556885,8.28477966956091,3.61985323491666,7.03036396336468,8.37737843730328,3.30502669420888,8.65159405072335,2.56726951850045,11.3271476783261,5.60171731300587
"TCGA.CG.5734.01A.11R.1602.13","STAD",6.86673785530548,6.6822115678494,9.9525573137899,7.53444937762672,7.6832882397785,7.51843134760112,6.77815310035384,7.72293981307789,7.82982356167765,2.53433013396654,9.13117849057382,4.76883107352442,10.87999815621,6.01173266933148
"TCGA.VQ.A8PF.01A.11R.A414.31","STAD",6.21502416895936,7.90943083780652,10.758255464083,7.85531877275591,8.36143406330152,9.19347214783684,5.61396136196956,8.6213373847767,8.56844525426891,3.27977401763904,8.4438039237191,4.66732334282436,12.0321444179508,6.29732533295715
"TCGA.BR.6564.01A.12R.1884.13","STAD",4.97855407461724,6.01551941027489,8.69644924309666,6.63493917728273,7.24162519848137,7.42065809953644,3.51770606940951,6.82014375681593,7.27027196280042,1.65820555218174,8.88457223026221,2.35039977600564,9.32090838038408,5.27534607080505
"TCGA.HU.8244.01A.11R.2343.13","STAD",1.81953231956835,2.43678886441991,6.7363769860206,4.60952742759203,4.42343118394092,4.61535549501581,3.33015600128528,4.35940325790235,4.07147952462604,1.27610460052744,4.1043477579065,1.59827764451763,7.25835497277739,2.52902130952987
"TCGA.R5.A805.01A.11R.A36D.31","STAD",4.39519556144127,7.87676010726623,10.3889989074478,6.64886070814762,6.64397081377213,6.86085798964775,9.33667205371488,6.52250691757405,6.51205301927317,2.53529905761132,8.43738049021827,2.51698654241282,11.6293005141815,4.66562016406638
"TCGA.VQ.A91Z.01A.11R.A414.31","STAD",1.01116660797074,2.65638436816814,5.62961438689939,3.65190056169363,3.04918459571646,5.71775848822796,2.2043952053222,2.76045622226602,4.23716597402191,0.981924345550868,2.21661522247777,2.29452550330427,5.83445082366881,1.16722945407167
"TCGA.BR.8059.01A.11R.2343.13","STAD",2.30001122708802,5.5408450726051,7.84248252165301,4.87853792377188,4.96126668948355,4.87578714385946,3.11929179098558,5.85700708083271,5.60211239003115,1.53166418486257,4.93756318686162,0.668571310963517,7.81076055437208,2.73974011250197
"TCGA.HU.8610.01A.22R.2402.13","STAD",3.61391854004647,6.52061423740811,9.45614453858451,6.42834423535569,7.41477139235072,4.97550034833047,6.5632863499903,6.50481661400467,8.57147090182527,3.72949741148737,6.15192499472347,1.28163594502375,11.1490888032158,5.29001515952844
"TCGA.BR.A44T.01A.32R.A24K.31","STAD",10.4429641194803,5.54897034391891,8.80517740236645,7.6258328197662,9.34446307901989,8.50698093169402,3.69545769571945,8.05706206674458,7.98660206830571,4.84628468017715,7.75519061895614,5.04278207707679,12.8773752865742,6.59276796807934
"TCGA.HU.8602.01A.11R.2402.13","STAD",3.15759896728843,6.80776574347649,9.88566887696238,7.29090182123195,6.69924513370492,6.45535731717241,7.01191192767552,7.15023024080902,6.77728951200241,3.60678565416546,0.932056194594687,2.84087691955831,11.027395988359,5.33641193912083
"TCGA.CD.A487.01A.21R.A24K.31","STAD",0.380105759164454,4.17476473365338,7.07307363663417,4.52863104047803,4.69892762032626,5.6421689572527,6.2961578050841,5.47120755576352,4.37258998614819,1.8460140183966,8.98060607978236,0.670737027983625,8.28952649510051,2.54952132078964
"TCGA.BR.A4QM.01A.12R.A251.31","STAD",7.32662852423811,3.87188096960624,7.3251102821832,6.96182357351669,7.8701982788607,8.23173468725452,3.81872678296764,7.65771948648399,7.33846898574116,1.52575584438126,7.67241286539901,2.88192837022285,10.772236209284,5.55733043522412
"TCGA.HU.A4H8.01A.11R.A251.31","STAD",2.6616694746146,4.48513865158074,7.78164281659553,5.34490642915643,5.06526253991425,5.45373899322221,3.12084462967138,5.30060200826848,6.42111555601575,1.96834421476055,5.7127389311222,2.12561015964678,8.49861388946343,2.75154941479161
"TCGA.BR.8289.01A.11R.2343.13","STAD",3.8540215917551,4.96133014573077,8.25604886892051,5.98022749707371,5.41021082399128,6.12172253926282,3.22516410071764,4.90982345139648,5.34023110901079,1.7069334840842,8.21253667585582,1.27233658944202,8.76991419041901,3.14404636961671
"TCGA.CD.8529.01A.11R.2343.13","STAD",7.56974833130464,6.85352746971128,10.7047620024323,7.5325553533334,7.80264432587692,7.60817327631973,5.30254986215616,6.9788825317757,8.44621362674069,3.05561711786774,7.90288072974954,3.340630753479,11.5491330944563,5.91352613654974
"TCGA.BR.A4PD.01A.11R.A251.31","STAD",5.43582568908549,6.1230462311588,8.89680453817775,6.70327741590122,6.79862062592306,6.27355789710877,3.4009178751671,6.60791927354722,7.20996699059814,1.81224069712674,4.0761729084063,2.60176655170878,9.88117102479046,4.97579524492077
"TCGA.D7.A6EV.01A.11R.A31P.31","STAD",3.1636587136622,5.04782664588027,7.90382548165999,4.18282267422174,4.42953784569084,4.66580810181493,3.79525297095122,4.3094130056446,6.12829958821796,1.21208562771074,6.5220204394481,0.658900781525762,7.87844334599239,2.73952410785403
"TCGA.BR.8364.01A.11R.2343.13","STAD",5.96661916921376,6.96902164857494,10.0020426465724,6.64309449330905,7.14163916018443,7.6518245110866,4.58414343648705,6.74936248203648,5.8273287297951,2.32761652270283,8.96920814007144,3.28470278542014,11.0857082637836,4.92332035364441
"TCGA.CG.4301.01A.01R.1157.13","STAD",3.81541323067593,6.58345928083182,10.1111355667402,5.83065654852983,6.33333760484738,4.93122127886803,5.60582097801535,5.63831793316035,6.6132679008562,1.90910628050732,9.23901493063464,2.72095097433279,10.4612282327684,3.23376537680834
"TCGA.BR.8361.01A.11R.2343.13","STAD",3.72491369661236,4.46261143538156,8.42356286347164,7.42546073338031,7.63378349752612,8.70413379518663,5.44207420015425,7.38079586744425,7.82031365022239,4.38410323916122,4.87080736380768,4.52963386219964,10.2778914385384,4.82718897795955
"TCGA.VQ.AA6F.01A.31R.A414.31","STAD",7.39907238260132,4.96231613704639,8.23197774898465,6.74828196081077,6.94638523218253,6.76948135037166,2.86537824920149,6.24790247890736,7.23418130782066,3.15008575020494,9.19273351966536,3.20438914576115,10.8279517312176,4.93230689249633
"TCGA.BR.7723.01A.11R.2055.13","STAD",5.81595951899865,7.21185307861876,9.30612124182309,6.84496495484127,6.86387099942558,8.42800614089809,3.81340301632076,6.29387607967822,7.81821722374131,2.45557604165503,4.62602974496043,3.41232278276783,10.4960503369906,5.30519353210559
